=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.01.23 11:33:07 =~=~=~=~=~=~=~=~=~=~=~=,,,,,
IR,Red,(approx. 2 minutes of readings),,,"(test data only, data filtering/amplification may need tweaking)"
67141,72792,,,,
67134,72780,,,,
67125,72746,,,,
67134,72751,,,,
67138,72742,,,,
67129,72756,,,,
67130,72745,,,,
67116,72736,,,,
67115,72754,,,,
67113,72742,,,,
67115,72745,,,,
67128,72765,,,,
67127,72756,,,,
67116,72739,,,,
67150,72743,,,,
67137,72740,,,,
67115,72732,,,,
67111,72749,,,,
67131,72725,,,,
67139,72737,,,,
67120,72739,,,,
67117,72731,,,,
67123,72721,,,,
67115,72707,,,,
67116,72704,,,,
67111,72741,,,,
67125,72729,,,,
67117,72740,,,,
67123,72755,,,,
67117,72741,,,,
67117,72736,,,,
67098,72761,,,,
67117,72750,,,,
67103,72745,,,,
67136,72750,,,,
67108,72747,,,,
67146,72744,,,,
67141,72739,,,,
67149,72731,,,,
67131,72758,,,,
67134,72736,,,,
67127,72739,,,,
67122,72744,,,,
67118,72747,,,,
67113,72730,,,,
67129,72720,,,,
67110,72743,,,,
67115,72752,,,,
67113,72750,,,,
67125,72725,,,,
67095,72731,,,,
67113,72751,,,,
67125,72756,,,,
67104,72754,,,,
67117,72782,,,,
67129,72781,,,,
67143,72768,,,,
67128,72753,,,,
67132,72729,,,,
67132,72727,,,,
67136,72748,,,,
67145,72747,,,,
67125,72769,,,,
67144,72744,,,,
67128,72723,,,,
67117,72741,,,,
67115,72749,,,,
67134,72731,,,,
67127,72750,,,,
67115,72751,,,,
67111,72767,,,,
67130,72763,,,,
67132,72756,,,,
67126,72774,,,,
67142,72785,,,,
67157,72777,,,,
67129,72766,,,,
67126,72770,,,,
67128,72777,,,,
67146,72770,,,,
67154,72764,,,,
67155,72763,,,,
67158,72772,,,,
67163,72759,,,,
67155,72759,,,,
67141,72781,,,,
67127,72763,,,,
67113,72764,,,,
67131,72751,,,,
67121,72753,,,,
67120,72759,,,,
67109,72768,,,,
67119,72791,,,,
67125,72773,,,,
67126,72778,,,,
67133,72785,,,,
67137,72818,,,,
67138,72786,,,,
67131,72794,,,,
67146,72807,,,,
67171,72789,,,,
67151,72787,,,,
67153,72758,,,,
67148,72790,,,,
67146,72767,,,,
67130,72784,,,,
67129,72780,,,,
67161,72784,,,,
67156,72788,,,,
67142,72779,,,,
67122,72787,,,,
67124,72792,,,,
67127,72773,,,,
67132,72761,,,,
67136,72792,,,,
67138,72770,,,,
67136,72776,,,,
67138,72791,,,,
67130,72776,,,,
67124,72789,,,,
67123,72805,,,,
67134,72806,,,,
67145,72804,,,,
67137,72814,,,,
67149,72791,,,,
67169,72797,,,,
67176,72810,,,,
67159,72807,,,,
67153,72806,,,,
67154,72799,,,,
67158,72795,,,,
67154,72809,,,,
67149,72794,,,,
67159,72807,,,,
67135,72794,,,,
67144,72780,,,,
67166,72806,,,,
67154,72793,,,,
67162,72812,,,,
67151,72805,,,,
67133,72811,,,,
67136,72790,,,,
67156,72799,,,,
67132,72803,,,,
67132,72810,,,,
67149,72814,,,,
67150,72826,,,,
67141,72852,,,,
67153,72829,,,,
67158,72822,,,,
67154,72816,,,,
67167,72844,,,,
67174,72815,,,,
67176,72826,,,,
67163,72805,,,,
67170,72814,,,,
67147,72831,,,,
67156,72833,,,,
67160,72826,,,,
67181,72845,,,,
67177,72817,,,,
67171,72840,,,,
67161,72825,,,,
67158,72829,,,,
67150,72820,,,,
67152,72836,,,,
67149,72861,,,,
67163,72841,,,,
67167,72881,,,,
67165,72849,,,,
67163,72865,,,,
67149,72863,,,,
67167,72866,,,,
67172,72852,,,,
67176,72857,,,,
67180,72857,,,,
67180,72856,,,,
67197,72855,,,,
67161,72860,,,,
67166,72868,,,,
67174,72861,,,,
67156,72834,,,,
67178,72854,,,,
67171,72834,,,,
67168,72842,,,,
67170,72865,,,,
67162,72875,,,,
67165,72873,,,,
67158,72875,,,,
67173,72884,,,,
67163,72885,,,,
67189,72892,,,,
67172,72886,,,,
67174,72905,,,,
67203,72877,,,,
67188,72900,,,,
67190,72890,,,,
67187,72885,,,,
67177,72855,,,,
67185,72875,,,,
67196,72882,,,,
67196,72893,,,,
67187,72887,,,,
67183,72879,,,,
67197,72904,,,,
67184,72891,,,,
67172,72892,,,,
67169,72921,,,,
67177,72918,,,,
67186,72916,,,,
67195,72920,,,,
67188,72908,,,,
67181,72920,,,,
67180,72909,,,,
67199,72936,,,,
67183,72934,,,,
67209,72912,,,,
67198,72913,,,,
67210,72908,,,,
67203,72917,,,,
67216,72935,,,,
67178,72924,,,,
67183,72925,,,,
67194,72898,,,,
67182,72908,,,,
67193,72911,,,,
67196,72918,,,,
67196,72925,,,,
67191,72920,,,,
67196,72933,,,,
67176,72939,,,,
67191,72945,,,,
67199,72932,,,,
67212,72955,,,,
67219,72933,,,,
67215,72953,,,,
67204,72916,,,,
67222,72947,,,,
67222,72935,,,,
67221,72935,,,,
67205,72941,,,,
67226,72955,,,,
67217,72951,,,,
67206,72927,,,,
67208,72944,,,,
67201,72938,,,,
67191,72952,,,,
67207,72966,,,,
67200,72959,,,,
67202,72974,,,,
67199,72955,,,,
67195,72988,,,,
67217,72973,,,,
67210,72972,,,,
67222,72980,,,,
67227,72981,,,,
67228,72969,,,,
67232,72972,,,,
67221,72971,,,,
67235,72994,,,,
67209,72964,,,,
67217,72977,,,,
67214,72947,,,,
67203,72970,,,,
67225,72962,,,,
67215,72949,,,,
67221,72977,,,,
67222,72971,,,,
67214,72991,,,,
67220,72990,,,,
67209,72995,,,,
67221,73002,,,,
67226,73010,,,,
67239,73007,,,,
67223,73017,,,,
67235,73020,,,,
67241,73003,,,,
67236,73002,,,,
67251,72993,,,,
67241,73004,,,,
67234,72986,,,,
67242,72999,,,,
67223,73002,,,,
67242,72984,,,,
67225,72997,,,,
67232,72998,,,,
67218,72995,,,,
67240,73009,,,,
67216,72988,,,,
67231,73005,,,,
67222,72998,,,,
67231,73012,,,,
67225,73021,,,,
67231,73020,,,,
67227,73025,,,,
67234,73037,,,,
67248,73029,,,,
67232,73018,,,,
67235,73035,,,,
67230,73025,,,,
67261,73022,,,,
67248,73039,,,,
67249,73023,,,,
67250,73017,,,,
67234,73012,,,,
67261,73033,,,,
67252,73031,,,,
67229,73003,,,,
67236,73018,,,,
67227,73024,,,,
67236,73035,,,,
67244,73040,,,,
67230,73048,,,,
67245,73039,,,,
67231,73042,,,,
67228,73071,,,,
67239,73055,,,,
67243,73043,,,,
67246,73061,,,,
67247,73067,,,,
67252,73047,,,,
67248,73052,,,,
67240,73053,,,,
67258,73039,,,,
67236,73048,,,,
67255,73044,,,,
67244,73031,,,,
67242,73040,,,,
67266,73044,,,,
67231,73041,,,,
67245,73031,,,,
67234,73033,,,,
67229,73011,,,,
67224,73041,,,,
67222,73012,,,,
67213,73022,,,,
67231,73023,,,,
67229,73011,,,,
67229,72990,,,,
67208,72987,,,,
67198,72992,,,,
67220,72966,,,,
67231,72953,,,,
67218,72938,,,,
67193,72909,,,,
67214,72905,,,,
67199,72873,,,,
67180,72881,,,,
67175,72868,,,,
67184,72870,,,,
67155,72832,,,,
67170,72845,,,,
67155,72830,,,,
67147,72806,,,,
67158,72816,,,,
67138,72798,,,,
67143,72796,,,,
67132,72810,,,,
67139,72799,,,,
67134,72806,,,,
67151,72787,,,,
67154,72795,,,,
67144,72770,,,,
67143,72783,,,,
67125,72772,,,,
67141,72762,,,,
67147,72752,,,,
67164,72747,,,,
67136,72748,,,,
67136,72751,,,,
67115,72752,,,,
67117,72750,,,,
67121,72718,,,,
67114,72743,,,,
67123,72745,,,,
67123,72753,,,,
67109,72729,,,,
67098,72761,,,,
67116,72751,,,,
67110,72750,,,,
67122,72749,,,,
67116,72760,,,,
67117,72748,,,,
67152,72772,,,,
67134,72776,,,,
67155,72747,,,,
67152,72752,,,,
67147,72757,,,,
67147,72768,,,,
67148,72751,,,,
67159,72757,,,,
67132,72771,,,,
67160,72752,,,,
67137,72767,,,,
67139,72770,,,,
67133,72741,,,,
67134,72764,,,,
67131,72733,,,,
67130,72768,,,,
67155,72763,,,,
67129,72771,,,,
67114,72779,,,,
67137,72763,,,,
67125,72778,,,,
67156,72771,,,,
67120,72778,,,,
67151,72789,,,,
67131,72781,,,,
67147,72781,,,,
67151,72774,,,,
67143,72781,,,,
67142,72766,,,,
67144,72772,,,,
67143,72767,,,,
67131,72768,,,,
67135,72764,,,,
67156,72754,,,,
67133,72750,,,,
67135,72787,,,,
67143,72768,,,,
67136,72748,,,,
67133,72766,,,,
67129,72777,,,,
67122,72787,,,,
67138,72781,,,,
67131,72797,,,,
67135,72785,,,,
67163,72794,,,,
67144,72793,,,,
67161,72776,,,,
67161,72761,,,,
67168,72796,,,,
67171,72774,,,,
67135,72770,,,,
67147,72790,,,,
67135,72787,,,,
67157,72781,,,,
67143,72786,,,,
67151,72788,,,,
67133,72776,,,,
67144,72796,,,,
67148,72785,,,,
67140,72811,,,,
67131,72793,,,,
67130,72800,,,,
67128,72794,,,,
67144,72822,,,,
67137,72811,,,,
67161,72823,,,,
67162,72802,,,,
67161,72813,,,,
67163,72806,,,,
67178,72793,,,,
67172,72820,,,,
67162,72808,,,,
67162,72825,,,,
67165,72827,,,,
67138,72803,,,,
67145,72804,,,,
67162,72784,,,,
67157,72793,,,,
67148,72788,,,,
67145,72795,,,,
67135,72811,,,,
67166,72821,,,,
67147,72827,,,,
67145,72809,,,,
67137,72824,,,,
67142,72852,,,,
67151,72828,,,,
67163,72831,,,,
67151,72827,,,,
67163,72819,,,,
67159,72810,,,,
67161,72822,,,,
67153,72800,,,,
67183,72815,,,,
67150,72810,,,,
67166,72801,,,,
67176,72812,,,,
67162,72820,,,,
67151,72811,,,,
67150,72803,,,,
67146,72808,,,,
67155,72805,,,,
67153,72786,,,,
67137,72803,,,,
67150,72799,,,,
67153,72836,,,,
67160,72809,,,,
67137,72821,,,,
67156,72815,,,,
67161,72819,,,,
67148,72846,,,,
67144,72839,,,,
67151,72829,,,,
67171,72834,,,,
67165,72847,,,,
67162,72820,,,,
67155,72850,,,,
67183,72831,,,,
67182,72824,,,,
67163,72822,,,,
67155,72820,,,,
67168,72822,,,,
67149,72821,,,,
67168,72820,,,,
67157,72837,,,,
67166,72832,,,,
67165,72844,,,,
67148,72825,,,,
67155,72833,,,,
67163,72847,,,,
67149,72840,,,,
67166,72861,,,,
67140,72870,,,,
67171,72871,,,,
67171,72872,,,,
67166,72865,,,,
67165,72896,,,,
67197,72863,,,,
67189,72879,,,,
67196,72850,,,,
67191,72868,,,,
67186,72853,,,,
67169,72858,,,,
67175,72879,,,,
67179,72874,,,,
67180,72853,,,,
67177,72865,,,,
67184,72887,,,,
67169,72869,,,,
67178,72866,,,,
67188,72877,,,,
67177,72912,,,,
67174,72885,,,,
67174,72892,,,,
67180,72909,,,,
67185,72905,,,,
67178,72912,,,,
67198,72902,,,,
67185,72867,,,,
67207,72900,,,,
67198,72902,,,,
67188,72887,,,,
67185,72905,,,,
67195,72891,,,,
67197,72909,,,,
67203,72902,,,,
67191,72903,,,,
67188,72894,,,,
67185,72898,,,,
67193,72875,,,,
67189,72905,,,,
67190,72930,,,,
67209,72917,,,,
67186,72915,,,,
67190,72919,,,,
67193,72929,,,,
67185,72911,,,,
67205,72935,,,,
67188,72946,,,,
67196,72912,,,,
67188,72940,,,,
67190,72949,,,,
67181,72944,,,,
67215,72918,,,,
67212,72923,,,,
67191,72917,,,,
67220,72916,,,,
67208,72928,,,,
67190,72923,,,,
67204,72934,,,,
67210,72934,,,,
67193,72942,,,,
67177,72924,,,,
67200,72922,,,,
67200,72931,,,,
67179,72930,,,,
67187,72959,,,,
67204,72939,,,,
67191,72941,,,,
67202,72966,,,,
67192,72951,,,,
67194,72959,,,,
67202,72967,,,,
67228,72963,,,,
67210,72957,,,,
67208,72931,,,,
67222,72950,,,,
67213,72955,,,,
67234,72953,,,,
67239,72950,,,,
67211,72956,,,,
67215,72950,,,,
67201,72957,,,,
67210,72963,,,,
67203,72960,,,,
67211,72943,,,,
67213,72967,,,,
67209,72960,,,,
67204,72966,,,,
67224,72980,,,,
67214,72976,,,,
67224,72970,,,,
67223,72983,,,,
67229,72980,,,,
67217,72957,,,,
67220,72979,,,,
67237,72995,,,,
67224,72963,,,,
67222,72998,,,,
67213,72986,,,,
67226,72979,,,,
67221,72992,,,,
67222,72974,,,,
67208,72964,,,,
67210,72973,,,,
67206,72990,,,,
67217,72978,,,,
67210,72994,,,,
67219,72999,,,,
67226,73010,,,,
67228,72991,,,,
67228,72983,,,,
67251,73008,,,,
67238,72991,,,,
67247,73003,,,,
67233,73007,,,,
67218,72997,,,,
67213,72992,,,,
67229,73003,,,,
67207,72989,,,,
67217,72989,,,,
67225,73024,,,,
67223,73000,,,,
67231,73002,,,,
67232,72991,,,,
67215,73012,,,,
67206,73026,,,,
67216,73019,,,,
67222,73031,,,,
67260,73039,,,,
67235,73051,,,,
67219,73029,,,,
67256,73032,,,,
67242,73012,,,,
67267,73003,,,,
67238,73013,,,,
67230,73035,,,,
67226,73005,,,,
67221,73002,,,,
67235,73014,,,,
67261,73021,,,,
67240,73023,,,,
67233,73021,,,,
67243,73022,,,,
67240,73048,,,,
67239,73046,,,,
67256,73042,,,,
67250,73036,,,,
67272,73031,,,,
67252,73029,,,,
67255,73016,,,,
67235,72996,,,,
67225,73001,,,,
67234,72985,,,,
67232,72968,,,,
67239,72960,,,,
67206,72968,,,,
67197,72963,,,,
67195,72951,,,,
67191,72946,,,,
67217,72939,,,,
67193,72932,,,,
67201,72923,,,,
67182,72929,,,,
67171,72890,,,,
67189,72895,,,,
67186,72911,,,,
67175,72861,,,,
67187,72843,,,,
67167,72842,,,,
67159,72849,,,,
67187,72812,,,,
67161,72818,,,,
67153,72806,,,,
67153,72794,,,,
67168,72807,,,,
67141,72802,,,,
67155,72771,,,,
67134,72762,,,,
67151,72769,,,,
67139,72777,,,,
67127,72776,,,,
67115,72775,,,,
67128,72757,,,,
67135,72760,,,,
67126,72766,,,,
67127,72766,,,,
67133,72769,,,,
67128,72763,,,,
67132,72754,,,,
67128,72724,,,,
67148,72741,,,,
67135,72747,,,,
67142,72734,,,,
67133,72744,,,,
67148,72751,,,,
67146,72744,,,,
67114,72748,,,,
67139,72744,,,,
67117,72725,,,,
67120,72729,,,,
67140,72740,,,,
67113,72737,,,,
67124,72753,,,,
67109,72750,,,,
67130,72774,,,,
67125,72779,,,,
67116,72769,,,,
67134,72762,,,,
67149,72774,,,,
67136,72780,,,,
67129,72761,,,,
67142,72771,,,,
67160,72760,,,,
67155,72761,,,,
67139,72770,,,,
67154,72771,,,,
67129,72761,,,,
67140,72755,,,,
67126,72749,,,,
67131,72778,,,,
67144,72749,,,,
67138,72749,,,,
67125,72748,,,,
67141,72745,,,,
67132,72756,,,,
67125,72758,,,,
67124,72777,,,,
67135,72773,,,,
67143,72784,,,,
67141,72773,,,,
67151,72786,,,,
67125,72777,,,,
67136,72774,,,,
67134,72795,,,,
67154,72760,,,,
67146,72771,,,,
67165,72774,,,,
67149,72777,,,,
67171,72794,,,,
67140,72789,,,,
67141,72786,,,,
67143,72780,,,,
67146,72783,,,,
67132,72770,,,,
67153,72757,,,,
67131,72766,,,,
67147,72772,,,,
67141,72777,,,,
67151,72796,,,,
67149,72781,,,,
67137,72801,,,,
67146,72820,,,,
67158,72819,,,,
67143,72819,,,,
67174,72806,,,,
67159,72796,,,,
67155,72786,,,,
67164,72785,,,,
67161,72799,,,,
67173,72797,,,,
67145,72795,,,,
67139,72795,,,,
67152,72809,,,,
67159,72808,,,,
67150,72804,,,,
67145,72801,,,,
67129,72807,,,,
67157,72792,,,,
67152,72794,,,,
67138,72785,,,,
67148,72809,,,,
67140,72805,,,,
67134,72825,,,,
67138,72818,,,,
67149,72825,,,,
67160,72832,,,,
67161,72822,,,,
67165,72811,,,,
67177,72811,,,,
67190,72810,,,,
67148,72804,,,,
67146,72811,,,,
67158,72809,,,,
67148,72822,,,,
67153,72819,,,,
67155,72802,,,,
67147,72802,,,,
67152,72801,,,,
67136,72811,,,,
67144,72794,,,,
67165,72800,,,,
67140,72812,,,,
67166,72837,,,,
67142,72799,,,,
67155,72833,,,,
67143,72818,,,,
67161,72832,,,,
67141,72837,,,,
67156,72851,,,,
67165,72844,,,,
67154,72821,,,,
67157,72821,,,,
67164,72819,,,,
67157,72821,,,,
67153,72816,,,,
67154,72826,,,,
67139,72828,,,,
67157,72822,,,,
67149,72808,,,,
67147,72810,,,,
67164,72817,,,,
67152,72811,,,,
67170,72829,,,,
67177,72832,,,,
67159,72831,,,,
67164,72839,,,,
67143,72843,,,,
67156,72832,,,,
67146,72846,,,,
67146,72854,,,,
67175,72853,,,,
67171,72859,,,,
67184,72864,,,,
67155,72869,,,,
67192,72874,,,,
67192,72832,,,,
67185,72853,,,,
67155,72860,,,,
67163,72835,,,,
67172,72858,,,,
67176,72841,,,,
67168,72872,,,,
67174,72865,,,,
67186,72857,,,,
67162,72849,,,,
67174,72869,,,,
67165,72869,,,,
67158,72883,,,,
67185,72875,,,,
67178,72888,,,,
67184,72891,,,,
67189,72898,,,,
67182,72904,,,,
67197,72894,,,,
67187,72890,,,,
67204,72872,,,,
67194,72894,,,,
67214,72918,,,,
67181,72904,,,,
67196,72892,,,,
67184,72896,,,,
67197,72891,,,,
67190,72902,,,,
67202,72875,,,,
67182,72882,,,,
67176,72876,,,,
67192,72878,,,,
67195,72900,,,,
67181,72917,,,,
67200,72905,,,,
67179,72929,,,,
67195,72915,,,,
67189,72930,,,,
67185,72935,,,,
67195,72938,,,,
67189,72912,,,,
67194,72919,,,,
67197,72931,,,,
67194,72933,,,,
67196,72924,,,,
67222,72922,,,,
67222,72923,,,,
67196,72905,,,,
67188,72941,,,,
67180,72930,,,,
67200,72899,,,,
67195,72910,,,,
67193,72908,,,,
67197,72933,,,,
67196,72951,,,,
67191,72970,,,,
67181,72928,,,,
67176,72951,,,,
67190,72959,,,,
67209,72953,,,,
67188,72948,,,,
67207,72948,,,,
67201,72937,,,,
67203,72950,,,,
67220,72952,,,,
67220,72932,,,,
67227,72948,,,,
67229,72943,,,,
67206,72959,,,,
67214,72979,,,,
67206,72950,,,,
67203,72965,,,,
67220,72959,,,,
67203,72951,,,,
67204,72959,,,,
67214,72950,,,,
67193,72976,,,,
67190,72976,,,,
67207,72986,,,,
67219,72995,,,,
67215,72971,,,,
67219,73000,,,,
67219,72976,,,,
67223,72998,,,,
67210,72980,,,,
67237,72983,,,,
67213,72993,,,,
67232,72982,,,,
67231,72972,,,,
67230,72975,,,,
67215,73005,,,,
67203,72979,,,,
67222,72981,,,,
67213,72989,,,,
67220,73003,,,,
67230,72991,,,,
67226,72988,,,,
67225,72999,,,,
67225,72977,,,,
67233,73024,,,,
67231,73019,,,,
67246,73029,,,,
67233,73008,,,,
67240,73015,,,,
67239,73020,,,,
67241,73018,,,,
67244,73015,,,,
67237,73011,,,,
67222,73014,,,,
67245,73011,,,,
67232,72997,,,,
67224,73011,,,,
67218,73021,,,,
67216,73032,,,,
67238,73019,,,,
67206,73043,,,,
67224,73041,,,,
67231,73053,,,,
67229,73032,,,,
67246,73041,,,,
67249,73050,,,,
67251,73047,,,,
67259,73051,,,,
67244,73032,,,,
67225,73035,,,,
67256,73034,,,,
67250,73036,,,,
67251,73036,,,,
67233,73023,,,,
67244,73026,,,,
67232,73028,,,,
67239,73052,,,,
67236,73044,,,,
67222,73044,,,,
67234,73045,,,,
67248,73051,,,,
67240,73057,,,,
67248,73057,,,,
67259,73053,,,,
67255,73045,,,,
67276,73049,,,,
67259,73041,,,,
67241,73063,,,,
67243,73036,,,,
67243,73042,,,,
67255,73048,,,,
67225,73042,,,,
67250,73063,,,,
67252,73077,,,,
67251,73080,,,,
67246,73048,,,,
67240,73062,,,,
67241,73069,,,,
67257,73094,,,,
67249,73082,,,,
67263,73083,,,,
67257,73062,,,,
67264,73047,,,,
67259,73053,,,,
67250,73049,,,,
67265,73029,,,,
67258,73036,,,,
67215,73030,,,,
67225,73013,,,,
67229,73012,,,,
67224,73015,,,,
67225,72980,,,,
67213,72987,,,,
67192,72969,,,,
67200,72962,,,,
67198,72966,,,,
67200,72938,,,,
67178,72929,,,,
67182,72941,,,,
67189,72914,,,,
67171,72906,,,,
67183,72902,,,,
67180,72913,,,,
67158,72858,,,,
67161,72848,,,,
67183,72827,,,,
67164,72830,,,,
67162,72834,,,,
67161,72816,,,,
67156,72809,,,,
67148,72816,,,,
67139,72788,,,,
67137,72780,,,,
67141,72767,,,,
67123,72767,,,,
67125,72765,,,,
67106,72772,,,,
67135,72749,,,,
67126,72770,,,,
67128,72756,,,,
67134,72760,,,,
67140,72769,,,,
67135,72761,,,,
67124,72762,,,,
67140,72757,,,,
67130,72762,,,,
67146,72743,,,,
67130,72749,,,,
67123,72743,,,,
67147,72743,,,,
67130,72735,,,,
67140,72742,,,,
67116,72762,,,,
67130,72729,,,,
67123,72770,,,,
67137,72721,,,,
67112,72740,,,,
67122,72736,,,,
67121,72763,,,,
67127,72765,,,,
67110,72762,,,,
67131,72754,,,,
67113,72776,,,,
67119,72763,,,,
67125,72766,,,,
67139,72761,,,,
67146,72759,,,,
67149,72752,,,,
67160,72764,,,,
67152,72782,,,,
67148,72755,,,,
67149,72751,,,,
67138,72780,,,,
67141,72772,,,,
67136,72765,,,,
67152,72777,,,,
67135,72752,,,,
67139,72765,,,,
67140,72766,,,,
67152,72756,,,,
67160,72780,,,,
67132,72744,,,,
67108,72765,,,,
67124,72756,,,,
67118,72760,,,,
67126,72777,,,,
67130,72790,,,,
67141,72780,,,,
67132,72785,,,,
67120,72779,,,,
67133,72758,,,,
67138,72757,,,,
67155,72767,,,,
67150,72756,,,,
67131,72764,,,,
67141,72782,,,,
67119,72778,,,,
67144,72774,,,,
67139,72761,,,,
67151,72768,,,,
67143,72758,,,,
67140,72757,,,,
67143,72768,,,,
67123,72779,,,,
67118,72781,,,,
67133,72764,,,,
67131,72785,,,,
67125,72800,,,,
67118,72787,,,,
67140,72778,,,,
67138,72793,,,,
67153,72796,,,,
67142,72789,,,,
67177,72793,,,,
67167,72769,,,,
67152,72789,,,,
67158,72807,,,,
67161,72783,,,,
67141,72791,,,,
67155,72786,,,,
67140,72803,,,,
67155,72795,,,,
67154,72802,,,,
67153,72797,,,,
67131,72792,,,,
67148,72785,,,,
67155,72813,,,,
67139,72826,,,,
67146,72811,,,,
67147,72820,,,,
67142,72829,,,,
67144,72811,,,,
67155,72816,,,,
67164,72802,,,,
67153,72815,,,,
67166,72827,,,,
67158,72807,,,,
67164,72808,,,,
67179,72790,,,,
67151,72802,,,,
67176,72812,,,,
67158,72792,,,,
67153,72795,,,,
67146,72801,,,,
67148,72790,,,,
67150,72793,,,,
67157,72800,,,,
67146,72802,,,,
67159,72824,,,,
67139,72812,,,,
67137,72821,,,,
67142,72822,,,,
67164,72841,,,,
67169,72844,,,,
67163,72844,,,,
67159,72821,,,,
67158,72815,,,,
67179,72804,,,,
67172,72829,,,,
67171,72817,,,,
67159,72813,,,,
67149,72824,,,,
67165,72829,,,,
67153,72816,,,,
67168,72792,,,,
67156,72796,,,,
67143,72825,,,,
67175,72834,,,,
67169,72823,,,,
67160,72819,,,,
67149,72848,,,,
67156,72839,,,,
67154,72835,,,,
67160,72846,,,,
67147,72838,,,,
67168,72852,,,,
67161,72844,,,,
67168,72841,,,,
67164,72829,,,,
67162,72842,,,,
67175,72837,,,,
67181,72850,,,,
67175,72828,,,,
67173,72851,,,,
67150,72836,,,,
67155,72832,,,,
67169,72833,,,,
67172,72841,,,,
67183,72837,,,,
67164,72829,,,,
67161,72855,,,,
67168,72878,,,,
67138,72863,,,,
67153,72855,,,,
67170,72860,,,,
67169,72862,,,,
67168,72871,,,,
67175,72875,,,,
67178,72868,,,,
67180,72880,,,,
67172,72878,,,,
67171,72874,,,,
67182,72870,,,,
67186,72884,,,,
67176,72863,,,,
67198,72863,,,,
67195,72864,,,,
67185,72856,,,,
67188,72872,,,,
67193,72880,,,,
67168,72881,,,,
67167,72856,,,,
67163,72871,,,,
67164,72858,,,,
67158,72872,,,,
67186,72873,,,,
67191,72877,,,,
67203,72888,,,,
67181,72884,,,,
67189,72892,,,,
67188,72903,,,,
67185,72920,,,,
67218,72909,,,,
67183,72918,,,,
67198,72913,,,,
67195,72913,,,,
67200,72908,,,,
67202,72917,,,,
67195,72901,,,,
67222,72912,,,,
67217,72901,,,,
67223,72916,,,,
67183,72909,,,,
67201,72900,,,,
67199,72909,,,,
67177,72908,,,,
67202,72898,,,,
67183,72892,,,,
67177,72918,,,,
67184,72929,,,,
67202,72926,,,,
67176,72925,,,,
67194,72931,,,,
67187,72940,,,,
67207,72956,,,,
67201,72944,,,,
67204,72940,,,,
67208,72949,,,,
67219,72945,,,,
67202,72929,,,,
67213,72932,,,,
67207,72942,,,,
67207,72919,,,,
67209,72953,,,,
67205,72918,,,,
67194,72930,,,,
67204,72938,,,,
67205,72941,,,,
67229,72938,,,,
67204,72925,,,,
67212,72952,,,,
67197,72929,,,,
67187,72954,,,,
67192,72963,,,,
67204,72941,,,,
67212,72943,,,,
